problems_solved,easy_solved,medium_solved,hard_solved,arrays_count,strings_count,graphs_count,dp_count,trees_count,contest_rating,contest_count,acceptance_rate,current_streak,room_participations,room_wins,placement_score
162,81,55,26,20,25,6,7,12,1320,29,38.37793949158856,120,38,17,22
926,457,211,258,265,101,112,98,125,1354,96,55.17980302718894,181,36,2,48
878,432,331,115,199,163,125,37,103,1480,44,37.999159429383845,124,45,10,55
1135,480,432,223,119,175,33,38,196,764,88,73.47066604432108,109,17,3,53
762,444,224,94,177,116,112,14,77,1351,59,35.90247306120631,233,18,6,39
1224,701,290,233,231,248,16,97,221,1540,52,60.46447818774706,163,39,27,54
572,286,148,138,168,96,47,73,98,1374,24,35.76434512503661,27,41,31,43
1114,503,394,217,293,237,131,20,168,1313,75,54.89640385015905,214,42,20,62
498,233,202,63,66,79,60,42,44,1242,3,45.416939497994434,102,36,7,29
904,447,284,173,220,110,102,91,176,1713,91,79.68132168776295,164,46,14,64
1121,470,462,189,220,189,94,104,148,1538,83,32.920268728902734,58,2,0,63
1227,717,308,202,168,297,124,163,228,1331,73,65.74656963901347,43,6,0,63
113,46,35,32,27,24,12,14,9,1552,30,68.23881781267843,139,6,4,22
1129,617,313,199,236,147,89,20,222,1674,18,78.89401563096646,31,37,3,55
1456,719,342,395,154,231,135,88,251,985,1,78.27512009711383,248,5,2,72
1231,558,344,329,282,294,158,127,236,1547,3,83.73809576341792,293,9,5,78
1034,587,275,172,234,122,55,148,84,1144,78,43.9650144890908,30,43,32,53
1016,480,410,126,130,140,84,124,116,1784,37,45.11539568812759,17,35,5,56
416,199,149,68,70,57,4,14,26,1110,32,51.85110004426883,156,36,5,25
1411,684,360,367,306,261,149,69,99,1389,17,59.566733935006056,225,47,18,72
176,101,32,43,22,28,6,20,16,1479,31,50.19280552307032,306,26,7,33
518,269,124,125,140,58,40,39,99,840,95,70.71630257996779,90,44,8,34
322,151,93,78,33,62,12,27,48,771,76,30.46997785503093,318,0,0,16
1451,608,458,385,174,166,19,138,141,1271,79,30.970987356800237,246,0,0,60
772,483,143,146,95,147,59,18,149,1901,32,69.3831217907004,336,47,10,49
690,368,222,100,141,121,47,89,111,1342,33,78.57166724029082,19,20,2,51
486,277,98,111,108,84,33,63,90,1541,50,72.71010995527007,158,36,10,36
82,27,35,20,14,9,3,6,15,462,62,36.440038738531264,30,27,1,14
1174,580,388,206,185,229,167,114,190,1649,77,81.42357148125129,185,48,35,77
591,311,188,92,154,97,6,60,51,1546,46,58.70519401787958,340,38,18,36
271,115,121,35,30,43,36,9,54,1596,65,70.82623336470084,223,35,13,29
1373,494,536,343,214,260,155,35,135,1411,12,41.057540871474835,267,1,0,66
1341,528,441,372,144,256,45,17,202,1016,51,60.18375970137846,42,1,0,64
254,132,68,54,26,25,19,35,44,1172,92,48.15334421139889,48,3,0,15
1370,742,340,288,233,162,203,80,104,1126,51,83.61184254408009,362,1,0,73
570,307,145,118,79,77,57,12,80,1562,42,56.08078768969881,295,0,0,34
1109,543,326,240,170,223,30,83,117,1329,97,71.556734208258,197,48,18,57
184,68,71,45,48,34,13,3,15,1647,60,63.17775649978121,190,39,20,22
118,67,24,27,15,25,8,2,6,1586,80,35.186431179762124,229,17,1,20
192,96,64,32,49,40,23,15,34,1926,2,59.861026547419584,14,40,15,42
201,100,51,50,47,45,27,16,14,1431,93,59.71187271074051,345,33,21,26
74,44,17,13,12,11,1,6,13,1331,67,69.3640142047116,267,26,1,29
972,423,320,229,203,147,52,99,136,1427,94,47.70494091341567,232,35,6,46
1133,483,351,299,214,254,58,117,162,598,58,77.33586628464455,238,38,23,55
873,331,381,161,109,118,130,61,152,1287,53,64.2431925382867,153,25,9,53
1161,537,394,230,326,196,102,116,146,1582,68,32.163772272958916,348,10,5,62
1485,570,486,429,317,191,197,78,153,1309,1,68.87596836555004,76,39,25,85
378,202,112,64,104,89,26,27,26,1323,67,79.88318005230089,232,2,0,25
860,491,242,127,227,138,95,55,116,1307,43,67.5730902418006,170,48,17,57
52,21,19,12,6,6,2,2,6,1873,37,50.89985174170424,21,27,12,27
1452,698,365,389,205,295,199,63,136,1479,59,62.48568568334026,234,35,17,82
497,296,146,55,64,67,36,10,69,1350,26,39.42690490607096,272,15,10,29
87,38,26,23,23,21,10,7,10,2123,90,63.069051045749404,24,34,12,34
835,399,221,215,227,129,38,71,142,1002,14,57.5546009494209,244,21,5,44
1303,663,341,299,267,260,139,74,174,1191,38,31.43867286517434,325,15,9,67
683,394,185,104,82,103,45,100,129,1071,37,47.7039437418549,245,32,22,45
710,385,178,147,90,156,10,62,90,1165,53,40.51859870058952,36,12,3,40
768,397,243,128,201,180,52,103,140,1770,62,51.48585597192557,312,48,27,54
737,409,184,144,210,160,64,66,94,1094,57,43.300783613422176,354,27,4,32
1348,530,551,267,188,306,42,49,180,1404,61,75.88367838287883,325,43,3,73
934,415,328,191,95,107,33,136,98,1537,77,68.37259189507606,277,15,4,67
911,465,305,141,151,217,68,122,100,1602,17,70.70631079008325,208,1,0,54
898,435,330,133,95,173,52,68,170,1197,28,49.84770205898481,3,25,2,42
1002,519,199,284,266,230,71,44,83,1563,70,30.189550083877485,57,41,3,52
1201,533,390,278,238,243,89,49,81,1257,56,42.0534530710219,171,27,15,67
348,202,87,59,79,45,10,42,60,1398,23,71.54140124375917,329,2,1,30
202,91,84,27,36,38,7,3,27,1073,37,63.15602440154382,272,43,2,30
1486,701,503,282,251,168,191,147,137,1002,5,59.621799111466665,229,20,8,73
292,147,97,48,42,59,9,29,33,1501,19,45.42859645111151,145,31,13,26
1369,585,508,276,347,220,141,48,176,2111,41,34.165827980621366,274,5,1,76
399,187,123,89,95,48,27,43,55,1297,99,73.1676558628338,341,4,3,39
1009,394,314,301,173,249,146,109,174,1387,73,32.126056239707445,316,23,8,57
534,235,181,118,87,125,10,31,58,1581,21,33.25250578744261,56,0,0,37
1273,593,414,266,127,297,160,98,192,1716,32,46.2214379597073,334,22,5,62
668,384,175,109,75,145,52,84,117,1731,86,61.511352256868754,299,15,3,46
725,347,246,132,162,147,7,60,128,1560,45,84.57245841242079,146,7,4,50
900,479,270,151,182,178,42,86,79,1347,53,34.98528664656884,36,44,32,48
1491,735,458,298,278,172,100,101,152,1603,41,56.02439395986606,57,24,6,75
1122,507,334,281,297,263,60,34,156,1517,50,63.09643166831043,267,45,30,64
1128,600,397,131,226,261,68,168,206,1381,67,75.27078822473092,31,10,3,55
461,216,180,65,81,97,63,38,77,1673,84,67.92876533132818,88,11,4,49
437,251,117,69,57,104,26,24,60,1528,55,74.42578687864713,221,44,6,41
1184,476,398,310,312,216,81,130,233,1190,76,58.73579539150873,50,7,3,51
1409,662,468,279,303,235,164,136,163,1080,41,53.868394192718156,296,9,6,74
1055,552,339,164,125,258,127,44,186,922,12,64.03005745014448,192,34,1,49
892,364,293,235,204,151,19,118,154,1117,53,79.5478945214731,352,37,7,55
322,122,123,77,59,63,34,6,59,1409,11,60.2965939188599,60,20,11,31
849,489,170,190,222,132,65,80,168,1707,87,63.30762155554519,290,17,3,47
528,220,155,153,149,103,15,40,65,1365,34,48.58868842668828,84,17,5,45
1239,604,326,309,272,257,58,67,98,1488,82,62.78667950524224,277,25,5,62
384,161,128,95,94,74,6,48,45,1580,8,64.52702675490477,39,19,14,36
460,234,112,114,51,81,27,46,81,1035,12,71.43840173210359,53,24,9,28
1024,488,385,151,217,148,46,119,179,1270,21,61.46971822571382,164,30,3,55
604,247,228,129,151,118,38,41,60,1051,39,40.86526620658183,246,17,1,30
1212,596,374,242,241,286,110,172,69,1298,35,62.00593463406883,284,15,3,58
1243,724,359,160,271,125,139,72,157,1479,91,46.38292749919939,337,44,14,64
509,261,151,97,142,61,48,42,61,1423,40,34.80284722729568,11,42,9,23
473,201,167,105,66,55,49,66,29,1153,6,75.39882223029235,39,17,7,32
1157,537,397,223,138,275,151,25,195,1563,93,33.6339662053817,29,47,32,67
122,70,36,16,29,24,16,3,11,1478,94,64.74367792643736,319,13,8,31
1045,332,504,209,276,253,136,155,153,1528,54,84.36720371497123,296,6,2,59
1159,552,363,244,313,217,36,169,75,1446,74,34.81905443101554,334,37,21,69
340,158,103,79,77,57,15,40,60,1174,93,42.10725141741024,226,48,25,36
1316,541,520,255,350,288,105,102,211,1035,78,71.8442316948946,302,28,1,59
149,75,46,28,35,18,8,12,16,1516,12,35.329177242585544,219,22,11,29
1434,677,475,282,168,225,40,65,207,1527,98,75.7998764019886,259,46,32,75
911,540,260,111,229,154,45,64,71,1423,98,30.014856729620032,93,41,27,46
1130,536,336,258,153,163,165,79,223,2031,19,78.94710373035326,312,48,18,76
526,272,133,121,77,81,30,7,89,1262,57,33.675273377475975,241,33,8,30
578,254,258,66,103,64,39,42,97,1503,22,80.70889167255746,218,16,4,45
855,332,351,172,139,110,9,65,62,1433,52,77.55031781778914,15,44,19,51
1102,567,269,266,181,165,122,113,58,1389,36,59.67597153824032,351,17,5,63
127,73,30,24,16,27,8,10,17,1080,19,72.78717456186706,310,18,5,19
897,394,286,217,142,114,21,117,64,1319,18,34.11822663366692,146,1,0,47
1092,425,452,215,113,165,158,67,182,1689,17,37.43313185684697,145,28,2,56
1066,578,319,169,207,116,126,71,119,1576,67,50.310803895396944,217,1,0,49
1351,519,470,362,342,247,150,121,136,1655,60,59.56022234467128,150,17,13,84
59,25,17,17,16,11,8,2,3,1217,71,77.75178428753601,10,38,11,29
28,14,6,8,7,6,1,1,5,1677,45,59.84742461312924,340,41,2,31
735,422,174,139,134,163,81,77,142,1071,93,66.58628503698043,300,35,15,47
206,105,50,51,50,29,8,13,14,1341,47,67.39364311248366,38,35,18,41
1483,613,564,306,233,178,159,203,148,1094,19,78.26624701723276,78,20,10,73
568,273,172,123,63,70,6,54,61,1932,71,72.7215109130473,151,32,24,51
461,269,121,71,108,113,12,14,43,1448,68,83.73666641643338,291,1,0,24
298,137,100,61,68,59,20,23,56,1683,33,31.10069510034778,352,9,6,32
1174,684,279,211,305,124,13,137,185,1520,6,41.43057721062158,363,14,10,52
1117,487,388,242,249,134,83,111,216,1560,49,81.17451544875122,3,11,4,63
400,228,103,69,52,69,33,53,72,1086,52,73.57211213865844,192,2,1,24
224,108,72,44,60,29,21,25,36,1380,85,44.704951031922214,101,3,0,22
224,85,77,62,50,49,5,4,34,1075,72,83.58356603162571,183,8,2,36
1436,868,360,208,375,267,50,36,258,1259,10,77.84345649790939,84,45,27,67
137,62,43,32,34,26,13,13,20,1407,75,33.556147453609114,152,41,30,22
769,400,195,174,122,130,78,33,60,1118,7,74.62204147233493,249,9,0,44
413,205,109,99,47,57,5,38,60,1009,31,73.14681873428695,49,30,16,40
1062,571,317,174,143,200,90,128,135,1032,62,42.16341783124663,347,36,27,44
347,155,118,74,41,72,41,31,68,1584,54,66.80855810984576,51,10,0,40
840,417,212,211,124,130,16,57,106,1299,58,83.36242554672297,261,26,3,48
723,302,226,195,138,127,49,72,40,1007,62,67.17278380468328,301,45,24,62
370,197,101,72,104,83,20,11,33,1375,16,74.75708542248076,197,5,2,28
578,275,163,140,158,70,79,64,108,1607,25,35.46625858685092,213,42,10,47
1425,611,513,301,347,259,51,153,276,1355,50,70.01023341427546,270,29,21,64
227,88,72,67,23,34,12,18,36,962,32,41.261509253932175,117,42,12,23
211,108,53,50,35,43,28,10,12,1335,25,33.951979484947756,288,34,9,24
26,14,7,5,6,2,1,3,1,1145,21,60.364258345246725,336,44,29,20
331,195,71,65,41,66,27,26,40,1460,66,71.28361119285591,286,17,7,33
527,255,209,63,137,60,7,9,105,1274,94,60.070967599477044,33,49,17,39
1358,561,487,310,384,148,200,188,244,1449,77,81.23782806870457,31,5,2,85
1445,716,530,199,246,301,181,169,274,866,81,68.26164900613381,22,12,6,67
1351,713,364,274,325,264,133,124,193,1404,97,36.466615319752265,101,37,2,64
690,408,206,76,89,161,12,49,123,1303,62,81.39850067048108,68,11,2,41
1115,563,273,279,265,198,22,160,109,1116,16,38.40883903501244,39,6,4,57
434,197,160,77,45,77,37,51,23,1400,40,71.70404939785664,30,13,7,37
1237,515,419,303,161,254,61,105,232,1288,75,38.16990236166994,358,8,0,67
1028,522,274,232,248,152,99,104,85,1360,38,84.92191516897019,297,34,12,59
396,183,150,63,95,41,37,19,63,1085,32,48.27031294696188,269,46,11,23
787,432,233,122,179,105,100,29,117,1425,31,57.27611271337737,330,6,3,43
107,62,26,19,20,14,5,5,7,825,20,55.6760628841614,187,38,4,18
1378,656,439,283,323,207,125,70,109,1320,52,35.60434626816168,114,20,2,65
217,99,75,43,55,52,25,24,21,1367,63,57.17082499970236,224,18,10,34
595,276,162,157,174,131,46,17,97,1880,77,38.222829686531405,89,26,20,54
175,105,49,21,48,42,22,20,9,1295,65,74.10894498022103,1,1,0,20
31,13,11,7,8,7,0,2,3,1852,48,82.7072388375249,34,13,8,29
163,75,55,33,38,26,18,10,24,1714,70,74.4432142751009,26,36,11,41
1472,649,467,356,316,197,209,76,111,1336,78,53.7085197473227,132,32,16,70
1328,681,401,246,164,244,74,108,90,1378,30,30.130426832491494,74,43,16,59
228,117,75,36,30,52,13,12,24,1049,91,32.015390336266805,230,11,6,23
678,241,256,181,179,115,14,47,63,1197,40,57.22693297159984,91,20,0,31
239,96,85,58,62,42,23,27,35,1443,71,67.371801573717,345,29,12,24
29,13,7,9,6,3,2,2,5,1277,70,75.07327358365842,343,21,16,27
562,280,169,113,105,91,8,64,28,1639,35,62.97423309842481,195,1,0,44
959,419,299,241,100,151,110,105,177,1571,73,83.8072219433927,209,28,5,65
157,67,53,37,25,23,19,19,18,1462,38,57.1577917761057,118,23,5,28
1141,576,311,254,210,265,156,43,170,1579,93,63.00158399765049,336,31,17,60
412,190,151,71,81,44,35,61,73,1502,40,42.65562777437008,171,44,5,34
605,237,218,150,172,148,44,46,82,1396,40,48.68132648777879,15,11,0,46
376,163,114,99,45,38,49,41,24,1167,4,67.57224564708446,116,6,3,25
1447,604,632,211,294,349,95,151,102,1943,84,63.09027335143981,297,1,0,79
1342,820,351,171,232,244,136,119,225,1586,5,50.33068839929221,189,39,20,58
811,459,170,182,241,166,77,121,68,1498,61,36.15900742762569,106,18,0,52
927,419,364,144,252,118,57,37,125,1158,15,48.843836816390976,155,17,5,42
1167,599,358,210,219,231,25,80,133,2116,79,32.428557445375716,296,33,14,60
1316,596,372,348,394,305,17,36,125,1180,87,61.942197428770065,15,1,0,54
82,34,30,18,16,9,5,2,13,1408,18,47.7658511945627,309,44,29,43
490,242,157,91,65,58,37,53,78,1420,82,50.89166796925007,28,37,8,39
1385,664,482,239,292,201,173,14,203,991,36,61.62985215834201,199,39,28,73
569,213,241,115,82,70,38,76,60,1530,63,61.97082889641749,193,18,9,35
1359,642,513,204,308,158,67,134,114,1499,58,62.35888212745356,237,5,1,69
754,364,237,153,216,152,56,54,96,1077,96,57.037516511663654,151,40,21,51
1476,806,441,229,379,194,63,83,254,1617,68,56.846733838593266,296,46,24,70
109,52,34,23,16,21,2,3,14,1107,72,75.16706943464266,62,16,2,20
1092,653,241,198,174,250,28,151,213,1302,84,55.71549492274036,311,22,0,48
517,238,167,112,58,102,28,56,27,1164,6,59.481658828332314,269,39,3,39
267,137,69,61,41,31,3,15,53,1580,41,84.35264320763564,125,8,6,29
422,182,176,64,50,78,17,8,64,1549,24,39.95775284311815,171,36,24,38
1485,690,569,226,296,236,178,82,259,1059,55,69.95315405298243,170,37,5,73
1098,446,443,209,265,166,47,39,110,1220,46,56.02529472083267,128,20,10,62
604,308,171,125,151,89,15,72,76,1224,84,75.6797923929789,352,20,14,45
1187,758,277,152,132,284,169,131,201,1593,76,52.22179094384189,127,26,19,61
275,117,100,58,46,58,26,21,45,1185,49,46.66441848612284,138,10,4,30
830,385,257,188,130,99,15,111,83,1362,84,41.42824070550204,147,38,21,54
1112,686,217,209,134,190,20,39,109,1329,73,77.97304353249339,248,29,9,46
1348,619,409,320,232,199,128,98,201,1301,87,69.50806547411455,78,27,1,67
671,318,233,120,107,165,57,73,127,1916,90,34.229524848040576,219,19,8,44
956,388,331,237,216,235,18,18,110,1196,32,69.24196299299297,86,46,11,55
569,338,110,121,157,84,23,35,58,1331,25,31.925859713174383,328,44,14,24
926,363,300,263,176,141,129,83,170,1508,99,39.98945286684835,116,46,6,56
900,435,281,184,224,170,81,55,137,1272,16,62.60387384357139,144,45,26,57
1281,783,346,152,165,220,91,98,138,1223,20,55.49306827283926,105,37,28,53
877,361,325,191,244,115,39,83,51,1501,1,76.2265969789309,78,3,1,53
619,233,243,143,80,123,17,38,97,1634,78,63.43397080400518,235,17,6,47
423,242,128,53,58,63,28,10,43,1790,43,83.0736009282457,173,49,16,29
34,14,12,8,4,6,4,1,2,1340,65,77.03509510357722,105,28,12,24
293,135,105,53,47,46,4,24,41,1168,70,48.71184136029933,307,35,18,25
1482,656,580,246,311,303,220,51,145,1166,35,75.87830204562876,96,26,2,65
890,380,292,218,264,178,34,119,89,1820,45,77.84644106702976,335,0,0,63
310,146,86,78,80,54,20,39,37,1497,49,83.33487448104287,35,34,0,45
1101,400,408,293,193,226,17,64,173,1154,95,30.69096100561256,100,4,2,57
1040,452,419,169,223,175,95,131,95,1196,66,78.11093677351607,360,5,2,60
826,466,233,127,185,96,64,69,51,1066,2,33.84424236164307,48,35,12,33
1170,395,520,255,309,148,120,37,132,1376,32,59.04637310250439,215,4,0,59
1197,510,417,270,296,163,102,114,69,1544,44,52.80649468638537,88,43,20,69
92,46,28,18,19,10,6,9,14,1863,24,80.59348915849779,324,31,2,26
1453,666,603,184,339,300,164,31,281,1725,36,52.28335120574779,354,38,26,85
1106,556,289,261,275,171,14,59,164,1410,35,62.78234706228645,325,44,10,56
1270,665,431,174,160,144,108,13,115,1192,34,68.05332697892074,8,30,4,63
55,22,20,13,7,12,1,2,4,1537,18,31.046636612691827,90,39,7,24
627,389,165,73,149,126,44,35,53,869,44,62.50121895075132,192,44,18,38
937,441,280,216,253,157,113,92,77,1163,82,58.48955094314388,285,43,19,58
271,105,109,57,49,37,8,10,26,1590,96,62.670475179179455,142,41,11,42
185,96,45,44,54,22,26,2,11,1662,17,34.165923193062895,211,9,5,26
1199,624,369,206,171,202,161,64,221,1792,26,33.05571035122518,289,30,9,57
666,324,164,178,122,155,45,83,121,1366,93,39.76493855966558,119,7,2,42
851,392,238,221,149,109,9,56,121,1788,30,77.82253716114452,60,26,2,49
379,182,120,77,108,70,45,25,22,1284,38,49.60590876042252,293,28,3,26
63,27,24,12,9,15,8,4,10,1261,66,53.871790295062866,339,13,1,17
699,391,199,109,135,136,24,80,41,1492,21,51.45914544973034,306,22,2,38
1452,683,428,341,199,241,200,112,95,1742,51,69.29035715363048,185,3,2,65
1374,689,461,224,280,285,189,31,135,1681,9,44.27115531844705,91,33,18,69
1160,525,386,249,314,259,88,45,133,1710,7,33.76163436166563,230,40,21,66
1442,684,538,220,231,271,175,52,148,1558,33,50.79961913743806,24,37,4,66
376,165,160,51,98,86,27,30,28,1687,52,70.03095443530937,138,26,10,46
1304,651,378,275,368,231,116,18,87,1408,17,80.32324172484923,263,18,7,68
653,376,153,124,74,146,35,32,116,1494,11,32.795186024338484,289,30,6,42
388,231,92,65,97,94,12,36,40,2236,63,74.57728664839092,282,2,0,33
82,47,22,13,12,14,9,4,6,1663,56,33.63990852225465,363,28,17,25
924,491,253,180,124,176,9,100,113,1406,95,48.18633398546226,149,12,2,52
1281,590,423,268,282,245,116,82,71,1640,1,31.226584045800962,189,26,12,62
869,547,155,167,209,188,113,127,121,1083,16,80.13479344266591,71,42,30,66
52,21,20,11,9,11,2,7,4,1303,51,68.873394736007,352,31,12,29
386,194,105,87,41,40,21,47,53,1339,75,50.302437763439755,38,45,21,39
1074,491,373,210,302,225,99,154,152,1184,70,50.760112060850005,72,48,33,62
179,86,56,37,44,38,7,6,30,1931,78,65.19135749258047,21,49,28,24
221,126,49,46,34,45,28,25,18,1542,1,34.930656767748616,200,36,0,31
48,22,14,12,9,9,2,2,5,1575,26,37.97767472463418,30,2,0,18
378,194,104,80,39,40,34,42,73,1368,25,76.59733163738778,289,38,8,32
766,439,194,133,128,127,31,47,121,1054,24,41.12721973698013,323,5,1,35
160,61,67,32,32,35,2,8,31,1381,11,69.96665187379551,77,2,0,19
1144,491,378,275,232,274,39,165,216,1273,16,42.419159655215424,263,12,4,54
1469,672,461,336,208,197,24,57,208,1095,64,34.84804744571458,360,10,6,66
1080,636,268,176,275,201,81,125,96,1627,94,79.50177998012038,213,26,20,65
1033,506,348,179,165,227,95,107,168,1320,39,79.5920030745298,53,1,0,57
746,313,249,184,161,158,12,39,115,865,4,63.292154369417084,69,39,27,37
1399,721,443,235,215,269,31,103,193,1400,91,55.411861442305096,96,43,11,70
78,33,22,23,14,8,6,2,12,1405,27,60.40179573283312,17,11,1,25
308,124,128,56,43,64,37,42,43,1626,71,52.447008469839815,135,46,30,30
953,547,169,237,215,205,93,138,121,1436,51,71.64460388046726,134,39,24,65
811,400,214,197,150,169,19,91,91,1216,13,71.50083888032302,351,11,2,44
305,118,125,62,31,65,40,39,17,1549,5,75.04387853565542,35,22,9,39
212,110,59,43,22,34,29,4,38,1205,17,58.76093436531042,317,30,23,21
70,41,13,16,13,17,3,4,12,1611,36,74.073802388384,50,9,6,24
955,493,274,188,130,205,91,53,132,1746,73,38.564522804411055,286,34,12,43
972,502,339,131,210,181,76,86,87,656,63,31.65741014404419,137,5,1,39
1347,519,561,267,244,323,191,48,73,1175,98,65.6429176729247,83,24,5,70
1194,540,373,281,275,282,96,106,59,1539,34,35.801180983684795,242,30,21,62
340,176,76,88,98,75,49,34,20,1427,16,60.2868451095932,290,29,15,37
347,163,94,90,71,64,13,9,36,1789,90,69.66187252505824,221,14,6,31
1337,612,519,206,344,239,78,38,104,1775,87,52.38969844250029,30,45,9,65
1371,490,485,396,343,204,163,20,123,1677,9,32.41299917197475,352,2,0,79
648,380,162,106,184,89,77,75,100,894,50,78.79222701643806,119,17,7,39
284,121,112,51,40,50,31,16,55,1351,80,32.37847729742966,359,16,6,32
1197,460,515,222,317,223,156,49,96,1592,51,79.76138804182054,240,13,0,69
1476,901,310,265,414,201,159,175,176,1392,63,32.8946823359066,67,45,17,74
328,180,62,86,58,78,32,9,65,1362,32,70.4337724157676,272,15,7,25
598,335,144,119,97,109,44,41,113,1771,96,80.86657192229936,95,26,16,52
513,262,177,74,148,91,38,58,52,1507,16,79.8839172535595,224,42,4,47
396,201,119,76,89,65,26,35,38,1324,81,79.13616993275784,36,36,23,47
879,363,328,188,154,95,85,76,75,1044,48,78.56932427652664,222,32,2,46
842,516,202,124,217,195,56,26,61,1916,6,58.072535200157695,345,19,7,50
1024,373,372,279,164,151,31,36,121,1490,89,60.672995994311094,222,24,1,50
612,330,160,122,82,120,15,56,61,1260,64,64.08446102930802,283,49,32,42
